Tension_Pa_m,Radius_m,Depth_Ratio,B_Parameter,Eigenvalue_X,Frequency_Hz,Mode_Number
1000,0.1,0.4,0,27.4934791320416,1383.72514272681,9
1000,0.1,0.4,0,30.634606468442,1541.81560668771,10
1000,0.1,0.75,0,2.40482555769519,121.032975567533,1
1000,0.1,0.75,0,5.52007811028645,277.821182045943,2
1000,0.1,0.75,0,8.65372791291103,435.535307623419,3
1000,0.1,0.75,0,11.7915344390139,593.458637818495,4
1000,0.1,0.75,0,14.930917708488,751.461324265135,5
1000,0.1,0.75,0,18.0710639679115,909.502411394772,6
1000,0.1,0.75,0,21.2116366299,1067.56495902954,7
1000,0.1,0.75,0,24.3524715307517,1225.64070493969,8
1000,0.1,0.75,0,27.4934791320416,1383.72514272681,9
1000,0.1,0.75,0,30.634606468442,1541.81560668771,10
1000,0.1,1,0,2.40482555769519,121.032975567533,1
1000,0.1,1,0,5.52007811028645,277.821182045943,2
1000,0.1,1,0,8.65372791291103,435.535307623419,3
1000,0.1,1,0,11.7915344390139,593.458637818495,4
1000,0.1,1,0,14.930917708488,751.461324265135,5
1000,0.1,1,0,18.0710639679115,909.502411394772,6
1000,0.1,1,0,21.2116366299,1067.56495902954,7
1000,0.1,1,0,24.3524715307517,1225.64070493969,8
1000,0.1,1,0,27.4934791320416,1383.72514272681,9
1000,0.1,1,0,30.634606468442,1541.81560668771,10
1000,0.15,0.1,0,2.40482555769519,80.688650378355,1
1000,0.15,0.1,0,5.52007811028645,185.214121363962,2
1000,0.15,0.1,0,8.65372791291103,290.356871748946,3
1000,0.15,0.1,0,11.7915344390139,395.639091878996,4
1000,0.15,0.1,0,14.930917708488,500.974216176757,5
1000,0.15,0.1,0,18.0710639679115,606.334940929848,6
1000,0.15,0.1,0,21.2116366299,711.709972686362,7
1000,0.15,0.1,0,24.3524715307517,817.093803293124,8
1000,0.15,0.1,0,27.4934791320416,922.48342848454,9
1000,0.15,0.1,0,30.634606468442,1027.87707112514,10
1000,0.15,0.4,0,2.40482555769519,80.688650378355,1
1000,0.15,0.4,0,5.52007811028645,185.214121363962,2
1000,0.15,0.4,0,8.65372791291103,290.356871748946,3
1000,0.15,0.4,0,11.7915344390139,395.639091878996,4
1000,0.15,0.4,0,14.930917708488,500.974216176757,5
1000,0.15,0.4,0,18.0710639679115,606.334940929848,6
1000,0.15,0.4,0,21.2116366299,711.709972686362,7
1000,0.15,0.4,0,24.3524715307517,817.093803293124,8
1000,0.15,0.4,0,27.4934791320416,922.48342848454,9
1000,0.15,0.4,0,30.634606468442,1027.87707112514,10
1000,0.15,0.75,0,2.40482555769519,80.688650378355,1
1000,0.15,0.75,0,5.52007811028645,185.214121363962,2
1000,0.15,0.75,0,8.65372791291103,290.356871748946,3
1000,0.15,0.75,0,11.7915344390139,395.639091878996,4
1000,0.15,0.75,0,14.930917708488,500.974216176757,5
1000,0.15,0.75,0,18.0710639679115,606.334940929848,6
1000,0.15,0.75,0,21.2116366299,711.709972686362,7
1000,0.15,0.75,0,24.3524715307517,817.093803293124,8
1000,0.15,0.75,0,27.4934791320416,922.48342848454,9
1000,0.15,0.75,0,30.634606468442,1027.87707112514,10
1000,0.15,1,0,2.40482555769519,80.688650378355,1
1000,0.15,1,0,5.52007811028645,185.214121363962,2
1000,0.15,1,0,8.65372791291103,290.356871748946,3
1000,0.15,1,0,11.7915344390139,395.639091878996,4
1000,0.15,1,0,14.930917708488,500.974216176757,5
1000,0.15,1,0,18.0710639679115,606.334940929848,6
1000,0.15,1,0,21.2116366299,711.709972686362,7
1000,0.15,1,0,24.3524715307517,817.093803293124,8
1000,0.15,1,0,27.4934791320416,922.48342848454,9
1000,0.15,1,0,30.634606468442,1027.87707112514,10
1000,0.2,0.1,0,2.40482555769519,60.5164877837663,1
1000,0.2,0.1,0,5.52007811028645,138.910591022971,2
1000,0.2,0.1,0,8.65372791291103,217.767653811709,3
1000,0.2,0.1,0,11.7915344390139,296.729318909247,4
1000,0.2,0.1,0,14.930917708488,375.730662132567,5
1000,0.2,0.1,0,18.0710639679115,454.751205697386,6
1000,0.2,0.1,0,21.2116366299,533.782479514772,7
1000,0.2,0.1,0,24.3524715307517,612.820352469843,8
1000,0.2,0.1,0,27.4934791320416,691.862571363405,9
1000,0.2,0.1,0,30.634606468442,770.907803343855,10
1000,0.2,0.4,0,2.40482555769519,60.5164877837663,1
1000,0.2,0.4,0,5.52007811028645,138.910591022971,2
1000,0.2,0.4,0,8.65372791291103,217.767653811709,3
1000,0.2,0.4,0,11.7915344390139,296.729318909247,4
1000,0.2,0.4,0,14.930917708488,375.730662132567,5
1000,0.2,0.4,0,18.0710639679115,454.751205697386,6
1000,0.2,0.4,0,21.2116366299,533.782479514772,7
1000,0.2,0.4,0,24.3524715307517,612.820352469843,8
1000,0.2,0.4,0,27.4934791320416,691.862571363405,9
1000,0.2,0.4,0,30.634606468442,770.907803343855,10
1000,0.2,0.75,0,2.40482555769519,60.5164877837663,1
1000,0.2,0.75,0,5.52007811028645,138.910591022971,2
1000,0.2,0.75,0,8.65372791291103,217.767653811709,3
1000,0.2,0.75,0,11.7915344390139,296.729318909247,4
1000,0.2,0.75,0,14.930917708488,375.730662132567,5
1000,0.2,0.75,0,18.0710639679115,454.751205697386,6
1000,0.2,0.75,0,21.2116366299,533.782479514772,7
1000,0.2,0.75,0,24.3524715307517,612.820352469843,8
1000,0.2,0.75,0,27.4934791320416,691.862571363405,9
1000,0.2,0.75,0,30.634606468442,770.907803343855,10
1000,0.2,1,0,2.40482555769519,60.5164877837663,1
1000,0.2,1,0,5.52007811028645,138.910591022971,2
1000,0.2,1,0,8.65372791291103,217.767653811709,3
1000,0.2,1,0,11.7915344390139,296.729318909247,4
1000,0.2,1,0,14.930917708488,375.730662132567,5
1000,0.2,1,0,18.0710639679115,454.751205697386,6
1000,0.2,1,0,21.2116366299,533.782479514772,7
1000,0.2,1,0,24.3524715307517,612.820352469843,8
1000,0.2,1,0,27.4934791320416,691.862571363405,9
1000,0.2,1,0,30.634606468442,770.907803343855,10
1500,0.05,0.1,0,2.40482555769519,296.469032191198,1
1500,0.05,0.1,0,5.52007811028645,680.520135749435,2
1500,0.05,0.1,0,8.65372791291103,1066.83926864348,3
1500,0.05,0.1,0,11.7915344390139,1453.67084610248,4
1500,0.05,0.1,0,14.930917708488,1840.69680588571,5
1500,0.05,0.1,0,18.0710639679115,2227.81682774806,6
1500,0.05,0.1,0,21.2116366299,2614.98941689761,7
1500,0.05,0.1,0,24.3524715307517,3002.1943350873,8
1500,0.05,0.1,0,27.4934791320416,3389.42054394051,9
1500,0.05,0.1,0,30.634606468442,3776.66151384457,10
1500,0.05,0.4,0,2.40482555769519,296.469032191198,1
1500,0.05,0.4,0,5.52007811028645,680.520135749435,2
1500,0.05,0.4,0,8.65372791291103,1066.83926864348,3
1500,0.05,0.4,0,11.7915344390139,1453.67084610248,4
1500,0.05,0.4,0,14.930917708488,1840.69680588571,5
1500,0.05,0.4,0,18.0710639679115,2227.81682774806,6
1500,0.05,0.4,0,21.2116366299,2614.98941689761,7
1500,0.05,0.4,0,24.3524715307517,3002.1943350873,8
1500,0.05,0.4,0,27.4934791320416,3389.42054394051,9
1500,0.05,0.4,0,30.634606468442,3776.66151384457,10
1500,0.05,0.75,0,2.40482555769519,296.469032191198,1
1500,0.05,0.75,0,5.52007811028645,680.520135749435,2
1500,0.05,0.75,0,8.65372791291103,1066.83926864348,3
1500,0.05,0.75,0,11.7915344390139,1453.67084610248,4
1500,0.05,0.75,0,14.930917708488,1840.69680588571,5
1500,0.05,0.75,0,18.0710639679115,2227.81682774806,6
1500,0.05,0.75,0,21.2116366299,2614.98941689761,7
1500,0.05,0.75,0,24.3524715307517,3002.1943350873,8
1500,0.05,0.75,0,27.4934791320416,3389.42054394051,9
1500,0.05,0.75,0,30.634606468442,3776.66151384457,10
1500,0.05,1,0,2.40482555769519,296.469032191198,1
1500,0.05,1,0,5.52007811028645,680.520135749435,2
1500,0.05,1,0,8.65372791291103,1066.83926864348,3
1500,0.05,1,0,11.7915344390139,1453.67084610248,4
1500,0.05,1,0,14.930917708488,1840.69680588571,5
1500,0.05,1,0,18.0710639679115,2227.81682774806,6
1500,0.05,1,0,21.2116366299,2614.98941689761,7
1500,0.05,1,0,24.3524715307517,3002.1943350873,8
1500,0.05,1,0,27.4934791320416,3389.42054394051,9
1500,0.05,1,0,30.634606468442,3776.66151384457,10
1500,0.1,0.1,0,2.40482555769519,148.234516095599,1
1500,0.1,0.1,0,5.52007811028645,340.260067874717,2
1500,0.1,0.1,0,8.65372791291103,533.41963432174,3
1500,0.1,0.1,0,11.7915344390139,726.83542305124,4
1500,0.1,0.1,0,14.930917708488,920.348402942856,5
1500,0.1,0.1,0,18.0710639679115,1113.90841387403,6
1500,0.1,0.1,0,21.2116366299,1307.49470844881,7
1500,0.1,0.1,0,24.3524715307517,1501.09716754365,8
1500,0.1,0.1,0,27.4934791320416,1694.71027197026,9
1500,0.1,0.1,0,30.634606468442,1888.33075692228,10
1500,0.1,0.4,0,2.40482555769519,148.234516095599,1
1500,0.1,0.4,0,5.52007811028645,340.260067874717,2
1500,0.1,0.4,0,8.65372791291103,533.41963432174,3
1500,0.1,0.4,0,11.7915344390139,726.83542305124,4
1500,0.1,0.4,0,14.930917708488,920.348402942856,5
1500,0.1,0.4,0,18.0710639679115,1113.90841387403,6
1500,0.1,0.4,0,21.2116366299,1307.49470844881,7
1500,0.1,0.4,0,24.3524715307517,1501.09716754365,8
1500,0.1,0.4,0,27.4934791320416,1694.71027197026,9
1500,0.1,0.4,0,30.634606468442,1888.33075692228,10
1500,0.1,0.75,0,2.40482555769519,148.234516095599,1
1500,0.1,0.75,0,5.52007811028645,340.260067874717,2
1500,0.1,0.75,0,8.65372791291103,533.41963432174,3
1500,0.1,0.75,0,11.7915344390139,726.83542305124,4
1500,0.1,0.75,0,14.930917708488,920.348402942856,5
1500,0.1,0.75,0,18.0710639679115,1113.90841387403,6
1500,0.1,0.75,0,21.2116366299,1307.49470844881,7
1500,0.1,0.75,0,24.3524715307517,1501.09716754365,8
1500,0.1,0.75,0,27.4934791320416,1694.71027197026,9
1500,0.1,0.75,0,30.634606468442,1888.33075692228,10
1500,0.1,1,0,2.40482555769519,148.234516095599,1
1500,0.1,1,0,5.52007811028645,340.260067874717,2
1500,0.1,1,0,8.65372791291103,533.41963432174,3
1500,0.1,1,0,11.7915344390139,726.83542305124,4
1500,0.1,1,0,14.930917708488,920.348402942856,5
1500,0.1,1,0,18.0710639679115,1113.90841387403,6
1500,0.1,1,0,21.2116366299,1307.49470844881,7
1500,0.1,1,0,24.3524715307517,1501.09716754365,8
1500,0.1,1,0,27.4934791320416,1694.71027197026,9
1500,0.1,1,0,30.634606468442,1888.33075692228,10
1500,0.15,0.1,0,2.40482555769519,98.8230107303993,1
1500,0.15,0.1,0,5.52007811028645,226.840045249812,2
1500,0.15,0.1,0,8.65372791291103,355.613089547827,3
1500,0.15,0.1,0,11.7915344390139,484.556948700827,4
1500,0.15,0.1,0,14.930917708488,613.565601961904,5
1500,0.15,0.1,0,18.0710639679115,742.605609249354,6
1500,0.15,0.1,0,21.2116366299,871.66313896587,7
1500,0.15,0.1,0,24.3524715307517,1000.7314450291,8
1500,0.15,0.1,0,27.4934791320416,1129.80684798017,9
1500,0.15,0.1,0,30.634606468442,1258.88717128152,10
1500,0.15,0.4,0,2.40482555769519,98.8230107303993,1
1500,0.15,0.4,0,5.52007811028645,226.840045249812,2
1500,0.15,0.4,0,8.65372791291103,355.613089547827,3
1500,0.15,0.4,0,11.7915344390139,484.556948700827,4
1500,0.15,0.4,0,14.930917708488,613.565601961904,5
1500,0.15,0.4,0,18.0710639679115,742.605609249354,6
1500,0.15,0.4,0,21.2116366299,871.66313896587,7
1500,0.15,0.4,0,24.3524715307517,1000.7314450291,8
1500,0.15,0.4,0,27.4934791320416,1129.80684798017,9
1500,0.15,0.4,0,30.634606468442,1258.88717128152,10
1500,0.15,0.75,0,2.40482555769519,98.8230107303993,1
1500,0.15,0.75,0,5.52007811028645,226.840045249812,2
1500,0.15,0.75,0,8.65372791291103,355.613089547827,3
1500,0.15,0.75,0,11.7915344390139,484.556948700827,4
1500,0.15,0.75,0,14.930917708488,613.565601961904,5
1500,0.15,0.75,0,18.0710639679115,742.605609249354,6
1500,0.15,0.75,0,21.2116366299,871.66313896587,7
1500,0.15,0.75,0,24.3524715307517,1000.7314450291,8
1500,0.15,0.75,0,27.4934791320416,1129.80684798017,9
1500,0.15,0.75,0,30.634606468442,1258.88717128152,10
1500,0.15,1,0,2.40482555769519,98.8230107303993,1
1500,0.15,1,0,5.52007811028645,226.840045249812,2
1500,0.15,1,0,8.65372791291103,355.613089547827,3
1500,0.15,1,0,11.7915344390139,484.556948700827,4
1500,0.15,1,0,14.930917708488,613.565601961904,5
1500,0.15,1,0,18.0710639679115,742.605609249354,6
1500,0.15,1,0,21.2116366299,871.66313896587,7
1500,0.15,1,0,24.3524715307517,1000.7314450291,8
1500,0.15,1,0,27.4934791320416,1129.80684798017,9
1500,0.15,1,0,30.634606468442,1258.88717128152,10
1500,0.2,0.1,0,2.40482555769519,74.1172580477995,1
1500,0.2,0.1,0,5.52007811028645,170.130033937359,2
1500,0.2,0.1,0,8.65372791291103,266.70981716087,3
1500,0.2,0.1,0,11.7915344390139,363.41771152562,4
1500,0.2,0.1,0,14.930917708488,460.174201471428,5
1500,0.2,0.1,0,18.0710639679115,556.954206937015,6
1500,0.2,0.1,0,21.2116366299,653.747354224403,7
1500,0.2,0.1,0,24.3524715307517,750.548583771826,8
1500,0.2,0.1,0,27.4934791320416,847.355135985128,9
1500,0.2,0.1,0,30.634606468442,944.165378461142,10
1500,0.2,0.4,0,2.40482555769519,74.1172580477995,1
1500,0.2,0.4,0,5.52007811028645,170.130033937359,2
1500,0.2,0.4,0,8.65372791291103,266.70981716087,3
1500,0.2,0.4,0,11.7915344390139,363.41771152562,4
1500,0.2,0.4,0,14.930917708488,460.174201471428,5
1500,0.2,0.4,0,18.0710639679115,556.954206937015,6
1500,0.2,0.4,0,21.2116366299,653.747354224403,7
1500,0.2,0.4,0,24.3524715307517,750.548583771826,8
1500,0.2,0.4,0,27.4934791320416,847.355135985128,9
1500,0.2,0.4,0,30.634606468442,944.165378461142,10
1500,0.2,0.75,0,2.40482555769519,74.1172580477995,1
1500,0.2,0.75,0,5.52007811028645,170.130033937359,2
1500,0.2,0.75,0,8.65372791291103,266.70981716087,3
1500,0.2,0.75,0,11.7915344390139,363.41771152562,4
1500,0.2,0.75,0,14.930917708488,460.174201471428,5
1500,0.2,0.75,0,18.0710639679115,556.954206937015,6
1500,0.2,0.75,0,21.2116366299,653.747354224403,7
1500,0.2,0.75,0,24.3524715307517,750.548583771826,8
1500,0.2,0.75,0,27.4934791320416,847.355135985128,9
1500,0.2,0.75,0,30.634606468442,944.165378461142,10
1500,0.2,1,0,2.40482555769519,74.1172580477995,1
1500,0.2,1,0,5.52007811028645,170.130033937359,2
1500,0.2,1,0,8.65372791291103,266.70981716087,3
1500,0.2,1,0,11.7915344390139,363.41771152562,4
1500,0.2,1,0,14.930917708488,460.174201471428,5
1500,0.2,1,0,18.0710639679115,556.954206937015,6
1500,0.2,1,0,21.2116366299,653.747354224403,7
1500,0.2,1,0,24.3524715307517,750.548583771826,8
1500,0.2,1,0,27.4934791320416,847.355135985128,9
1500,0.2,1,0,30.634606468442,944.165378461142,10
2000,0.05,0.1,0,2.40482555769519,342.332951083952,1
2000,0.05,0.1,0,5.52007811028645,785.796967127794,2
2000,0.05,0.1,0,8.65372791291103,1231.87987786675,3
2000,0.05,0.1,0,11.7915344390139,1678.55450862076,4
2000,0.05,0.1,0,14.930917708488,2125.4535927492,5
2000,0.05,0.1,0,18.0710639679115,2572.46129041104,6
2000,0.05,0.1,0,21.2116366299,3019.52968754772,7
2000,0.05,0.1,0,24.3524715307517,3466.63541504445,8
2000,0.05,0.1,0,27.4934791320416,3913.7657268818,9
2000,0.05,0.1,0,30.634606468442,4360.91308331252,10
2000,0.05,0.4,0,2.40482555769519,342.332951083952,1
2000,0.05,0.4,0,5.52007811028645,785.796967127794,2
2000,0.05,0.4,0,8.65372791291103,1231.87987786675,3
2000,0.05,0.4,0,11.7915344390139,1678.55450862076,4
2000,0.05,0.4,0,14.930917708488,2125.4535927492,5
2000,0.05,0.4,0,18.0710639679115,2572.46129041104,6
2000,0.05,0.4,0,21.2116366299,3019.52968754772,7
2000,0.05,0.4,0,24.3524715307517,3466.63541504445,8
2000,0.05,0.4,0,27.4934791320416,3913.7657268818,9
2000,0.05,0.4,0,30.634606468442,4360.91308331252,10
2000,0.05,0.75,0,2.40482555769519,342.332951083952,1
2000,0.05,0.75,0,5.52007811028645,785.796967127794,2
2000,0.05,0.75,0,8.65372791291103,1231.87987786675,3
2000,0.05,0.75,0,11.7915344390139,1678.55450862076,4
2000,0.05,0.75,0,14.930917708488,2125.4535927492,5
2000,0.05,0.75,0,18.0710639679115,2572.46129041104,6
2000,0.05,0.75,0,21.2116366299,3019.52968754772,7
2000,0.05,0.75,0,24.3524715307517,3466.63541504445,8
2000,0.05,0.75,0,27.4934791320416,3913.7657268818,9
2000,0.05,0.75,0,30.634606468442,4360.91308331252,10
2000,0.05,1,0,2.40482555769519,342.332951083952,1
2000,0.05,1,0,5.52007811028645,785.796967127794,2
2000,0.05,1,0,8.65372791291103,1231.87987786675,3
2000,0.05,1,0,11.7915344390139,1678.55450862076,4
2000,0.05,1,0,14.930917708488,2125.4535927492,5
2000,0.05,1,0,18.0710639679115,2572.46129041104,6
2000,0.05,1,0,21.2116366299,3019.52968754772,7
2000,0.05,1,0,24.3524715307517,3466.63541504445,8
2000,0.05,1,0,27.4934791320416,3913.7657268818,9
2000,0.05,1,0,30.634606468442,4360.91308331252,10
2000,0.1,0.1,0,2.40482555769519,171.166475541976,1
2000,0.1,0.1,0,5.52007811028645,392.898483563897,2
2000,0.1,0.1,0,8.65372791291103,615.939938933377,3
2000,0.1,0.1,0,11.7915344390139,839.277254310378,4
2000,0.1,0.1,0,14.930917708488,1062.7267963746,5
2000,0.1,0.1,0,18.0710639679115,1286.23064520552,6
2000,0.1,0.1,0,21.2116366299,1509.76484377386,7
2000,0.1,0.1,0,24.3524715307517,1733.31770752222,8
2000,0.1,0.1,0,27.4934791320416,1956.8828634409,9
2000,0.1,0.1,0,30.634606468442,2180.45654165626,10
2000,0.1,0.4,0,2.40482555769519,171.166475541976,1
2000,0.1,0.4,0,5.52007811028645,392.898483563897,2
2000,0.1,0.4,0,8.65372791291103,615.939938933377,3
2000,0.1,0.4,0,11.7915344390139,839.277254310378,4
2000,0.1,0.4,0,14.930917708488,1062.7267963746,5
2000,0.1,0.4,0,18.0710639679115,1286.23064520552,6
2000,0.1,0.4,0,21.2116366299,1509.76484377386,7
2000,0.1,0.4,0,24.3524715307517,1733.31770752222,8
2000,0.1,0.4,0,27.4934791320416,1956.8828634409,9
2000,0.1,0.4,0,30.634606468442,2180.45654165626,10
2000,0.1,0.75,0,2.40482555769519,171.166475541976,1
2000,0.1,0.75,0,5.52007811028645,392.898483563897,2
2000,0.1,0.75,0,8.65372791291103,615.939938933377,3
2000,0.1,0.75,0,11.7915344390139,839.277254310378,4
2000,0.1,0.75,0,14.930917708488,1062.7267963746,5
2000,0.1,0.75,0,18.0710639679115,1286.23064520552,6
2000,0.1,0.75,0,21.2116366299,1509.76484377386,7
2000,0.1,0.75,0,24.3524715307517,1733.31770752222,8
2000,0.1,0.75,0,27.4934791320416,1956.8828634409,9
2000,0.1,0.75,0,30.634606468442,2180.45654165626,10
2000,0.1,1,0,2.40482555769519,171.166475541976,1
2000,0.1,1,0,5.52007811028645,392.898483563897,2
2000,0.1,1,0,8.65372791291103,615.939938933377,3
2000,0.1,1,0,11.7915344390139,839.277254310378,4
2000,0.1,1,0,14.930917708488,1062.7267963746,5
2000,0.1,1,0,18.0710639679115,1286.23064520552,6
2000,0.1,1,0,21.2116366299,1509.76484377386,7
2000,0.1,1,0,24.3524715307517,1733.31770752222,8
2000,0.1,1,0,27.4934791320416,1956.8828634409,9
2000,0.1,1,0,30.634606468442,2180.45654165626,10
2000,0.15,0.1,0,2.40482555769519,114.110983694651,1
2000,0.15,0.1,0,5.52007811028645,261.932322375931,2
2000,0.15,0.1,0,8.65372791291103,410.626625955585,3
2000,0.15,0.1,0,11.7915344390139,559.518169540252,4
2000,0.15,0.1,0,14.930917708488,708.4845309164,5
2000,0.15,0.1,0,18.0710639679115,857.487096803681,6
2000,0.15,0.1,0,21.2116366299,1006.50989584924,7
2000,0.15,0.1,0,24.3524715307517,1155.54513834815,8
2000,0.15,0.1,0,27.4934791320416,1304.58857562727,9
2000,0.15,0.1,0,30.634606468442,1453.63769443751,10
2000,0.15,0.4,0,2.40482555769519,114.110983694651,1
2000,0.15,0.4,0,5.52007811028645,261.932322375931,2
2000,0.15,0.4,0,8.65372791291103,410.626625955585,3
2000,0.15,0.4,0,11.7915344390139,559.518169540252,4
2000,0.15,0.4,0,14.930917708488,708.4845309164,5
2000,0.15,0.4,0,18.0710639679115,857.487096803681,6
2000,0.15,0.4,0,21.2116366299,1006.50989584924,7
2000,0.15,0.4,0,24.3524715307517,1155.54513834815,8
2000,0.15,0.4,0,27.4934791320416,1304.58857562727,9
2000,0.15,0.4,0,30.634606468442,1453.63769443751,10
2000,0.15,0.75,0,2.40482555769519,114.110983694651,1
2000,0.15,0.75,0,5.52007811028645,261.932322375931,2
2000,0.15,0.75,0,8.65372791291103,410.626625955585,3
2000,0.15,0.75,0,11.7915344390139,559.518169540252,4
2000,0.15,0.75,0,14.930917708488,708.4845309164,5
2000,0.15,0.75,0,18.0710639679115,857.487096803681,6
2000,0.15,0.75,0,21.2116366299,1006.50989584924,7
2000,0.15,0.75,0,24.3524715307517,1155.54513834815,8
2000,0.15,0.75,0,27.4934791320416,1304.58857562727,9
2000,0.15,0.75,0,30.634606468442,1453.63769443751,10
2000,0.15,1,0,2.40482555769519,114.110983694651,1
2000,0.15,1,0,5.52007811028645,261.932322375931,2
2000,0.15,1,0,8.65372791291103,410.626625955585,3
2000,0.15,1,0,11.7915344390139,559.518169540252,4
2000,0.15,1,0,14.930917708488,708.4845309164,5
2000,0.15,1,0,18.0710639679115,857.487096803681,6
2000,0.15,1,0,21.2116366299,1006.50989584924,7
2000,0.15,1,0,24.3524715307517,1155.54513834815,8
2000,0.15,1,0,27.4934791320416,1304.58857562727,9
2000,0.15,1,0,30.634606468442,1453.63769443751,10
2000,0.2,0.1,0,2.40482555769519,85.583237770988,1
2000,0.2,0.1,0,5.52007811028645,196.449241781948,2
2000,0.2,0.1,0,8.65372791291103,307.969969466689,3
2000,0.2,0.1,0,11.7915344390139,419.638627155189,4
2000,0.2,0.1,0,14.930917708488,531.3633981873,5
2000,0.2,0.1,0,18.0710639679115,643.115322602761,6
2000,0.2,0.1,0,21.2116366299,754.882421886929,7
2000,0.2,0.1,0,24.3524715307517,866.658853761112,8
2000,0.2,0.1,0,27.4934791320416,978.441431720451,9
2000,0.2,0.1,0,30.634606468442,1090.22827082813,10
2000,0.2,0.4,0,2.40482555769519,85.583237770988,1
2000,0.2,0.4,0,5.52007811028645,196.449241781948,2
2000,0.2,0.4,0,8.65372791291103,307.969969466689,3
2000,0.2,0.4,0,11.7915344390139,419.638627155189,4
2000,0.2,0.4,0,14.930917708488,531.3633981873,5
2000,0.2,0.4,0,18.0710639679115,643.115322602761,6
2000,0.2,0.4,0,21.2116366299,754.882421886929,7
2000,0.2,0.4,0,24.3524715307517,866.658853761112,8
2000,0.2,0.4,0,27.4934791320416,978.441431720451,9
2000,0.2,0.4,0,30.634606468442,1090.22827082813,10
2000,0.2,0.75,0,2.40482555769519,85.583237770988,1
2000,0.2,0.75,0,5.52007811028645,196.449241781948,2
2000,0.2,0.75,0,8.65372791291103,307.969969466689,3
2000,0.2,0.75,0,11.7915344390139,419.638627155189,4
2000,0.2,0.75,0,14.930917708488,531.3633981873,5
2000,0.2,0.75,0,18.0710639679115,643.115322602761,6
2000,0.2,0.75,0,21.2116366299,754.882421886929,7
2000,0.2,0.75,0,24.3524715307517,866.658853761112,8
2000,0.2,0.75,0,27.4934791320416,978.441431720451,9
2000,0.2,0.75,0,30.634606468442,1090.22827082813,10
2000,0.2,1,0,2.40482555769519,85.583237770988,1
2000,0.2,1,0,5.52007811028645,196.449241781948,2
2000,0.2,1,0,8.65372791291103,307.969969466689,3
2000,0.2,1,0,11.7915344390139,419.638627155189,4
2000,0.2,1,0,14.930917708488,531.3633981873,5
2000,0.2,1,0,18.0710639679115,643.115322602761,6
2000,0.2,1,0,21.2116366299,754.882421886929,7
2000,0.2,1,0,24.3524715307517,866.658853761112,8
2000,0.2,1,0,27.4934791320416,978.441431720451,9
2000,0.2,1,0,30.634606468442,1090.22827082813,10
2500,0.05,0.1,0,2.40482555769519,382.739874780914,1
2500,0.05,0.1,0,5.52007811028645,878.547717505457,2
2500,0.05,0.1,0,8.65372791291103,1377.2835735121,3
2500,0.05,0.1,0,11.7915344390139,1876.68099260738,4
2500,0.05,0.1,0,14.930917708488,2376.32935820418,5
2500,0.05,0.1,0,18.0710639679115,2876.09915742296,6
2500,0.05,0.1,0,21.2116366299,3375.9368207177,7
2500,0.05,0.1,0,24.3524715307517,3875.81622062379,8
2500,0.05,0.1,0,27.4934791320416,4375.72310665829,9
2500,0.05,0.1,0,30.634606468442,4875.6490491275,10
2500,0.05,0.4,0,2.40482555769519,382.739874780914,1
2500,0.05,0.4,0,5.52007811028645,878.547717505457,2
2500,0.05,0.4,0,8.65372791291103,1377.2835735121,3
2500,0.05,0.4,0,11.7915344390139,1876.68099260738,4
2500,0.05,0.4,0,14.930917708488,2376.32935820418,5
2500,0.05,0.4,0,18.0710639679115,2876.09915742296,6
2500,0.05,0.4,0,21.2116366299,3375.9368207177,7
2500,0.05,0.4,0,24.3524715307517,3875.81622062379,8
2500,0.05,0.4,0,27.4934791320416,4375.72310665829,9
2500,0.05,0.4,0,30.634606468442,4875.6490491275,10
2500,0.05,0.75,0,2.40482555769519,382.739874780914,1
2500,0.05,0.75,0,5.52007811028645,878.547717505457,2
2500,0.05,0.75,0,8.65372791291103,1377.2835735121,3
2500,0.05,0.75,0,11.7915344390139,1876.68099260738,4
2500,0.05,0.75,0,14.930917708488,2376.32935820418,5
2500,0.05,0.75,0,18.0710639679115,2876.09915742296,6
2500,0.05,0.75,0,21.2116366299,3375.9368207177,7
2500,0.05,0.75,0,24.3524715307517,3875.81622062379,8
2500,0.05,0.75,0,27.4934791320416,4375.72310665829,9
2500,0.05,0.75,0,30.634606468442,4875.6490491275,10
2500,0.05,1,0,2.40482555769519,382.739874780914,1
2500,0.05,1,0,5.52007811028645,878.547717505457,2
2500,0.05,1,0,8.65372791291103,1377.2835735121,3
2500,0.05,1,0,11.7915344390139,1876.68099260738,4
2500,0.05,1,0,14.930917708488,2376.32935820418,5
2500,0.05,1,0,18.0710639679115,2876.09915742296,6
2500,0.05,1,0,21.2116366299,3375.9368207177,7
2500,0.05,1,0,24.3524715307517,3875.81622062379,8
2500,0.05,1,0,27.4934791320416,4375.72310665829,9
2500,0.05,1,0,30.634606468442,4875.6490491275,10
2500,0.1,0.1,0,2.40482555769519,191.369937390457,1
2500,0.1,0.1,0,5.52007811028645,439.273858752729,2
2500,0.1,0.1,0,8.65372791291103,688.64178675605,3
2500,0.1,0.1,0,11.7915344390139,938.340496303692,4
2500,0.1,0.1,0,14.930917708488,1188.16467910209,5
2500,0.1,0.1,0,18.0710639679115,1438.04957871148,6
2500,0.1,0.1,0,21.2116366299,1687.96841035885,7
2500,0.1,0.1,0,24.3524715307517,1937.9081103119,8
